user_id,action_date,action_name,error_message,device
304567,2022-11-01,checkout_annual_completepayment.click.fail,"number field is required",desktop
304572,2022-11-01,checkout_annual_completepayment.click.fail,"number field is required",desktop
304588,2022-11-28,checkout_annual_completepayment.click.fail,"number field is required",mobile
304614,2022-11-19,checkout_coins_completepayment.click.fail,"number field is required",desktop
304631,2022-12-09,courseslanding_start_now.click,NULL,desktop
304640,2022-11-01,checkout_annual_completepayment.click.fail,"number field is required",mobile
304691,2022-11-01,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",mobile
304711,2022-11-01,courseslanding_start_now.click,NULL,desktop
304746,2022-11-25,checkout_annual_completepayment.click.fail,"number field is required",desktop
304759,2022-11-01,courseslanding_start_now.click,NULL,desktop
304770,2022-11-19,checkout_monthly_completepayment.click.fail,"Chargify token not found",desktop
304772,2022-11-01,courseslanding_start_now.click,NULL,mobile
304777,2022-11-01,checkout_annual_completepayment.click.fail,"number field is required",desktop
304809,2022-11-01,checkout_annual_completepayment.click.fail,"number field is required",desktop
304817,2022-11-01,checkout_annual_completepayment.click.fail,"number field is required",desktop
304839,2022-12-15,courseslanding_start_now.click,NULL,mobile
304843,2022-11-01,courseslanding_start_now.click,NULL,desktop
304868,2022-11-07,courseslanding_start_now.click,NULL,mobile
304876,2022-11-01,courseslanding_start_now.click,NULL,desktop
305037,2022-11-04,courseslanding_start_now.click,NULL,desktop
305125,2022-09-02,courseslanding_start_now.click,NULL,desktop
305132,2022-11-03,courseslanding_start_now.click,NULL,desktop
305146,2022-11-01,courseslanding_start_now.click,NULL,mobile
305160,2023-01-31,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
305194,2023-01-29,courseslanding_start_now.click,NULL,desktop
305245,2022-11-01,courseslanding_start_now.click,NULL,desktop
305267,2022-11-16,courseslanding_start_now.click,NULL,desktop
305308,2022-11-01,courseslanding_start_now.click,NULL,mobile
305400,2022-11-09,courseslanding_start_now.click,NULL,desktop
305438,2022-11-01,checkout_annual_completepayment.click.fail,"year field is required",desktop
305465,2022-07-04,courseslanding_start_now.click,NULL,desktop
305467,2022-11-03,courseslanding_start_now.click,NULL,mobile
305530,2022-11-16,courseslanding_start_now.click,NULL,desktop
305536,2022-11-01,courseslanding_start_now.click,NULL,desktop
305553,2022-11-01,courseslanding_start_now.click,NULL,mobile
305581,2022-11-01,courseslanding_start_now.click,NULL,desktop
305607,2022-11-02,courseslanding_start_now.click,NULL,mobile
305611,2022-11-01,checkout_annual_completepayment.click.fail,"number field is required",desktop
305668,2022-11-01,courseslanding_start_now.click,NULL,mobile
305737,2022-11-01,courseslanding_start_now.click,NULL,desktop
305751,2022-11-01,courseslanding_start_now.click,NULL,desktop
305757,2022-11-04,courseslanding_start_now.click,NULL,desktop
305766,2022-11-01,courseslanding_start_now.click,NULL,mobile
305785,2023-01-25,checkout_annual_completepayment.click.success,NULL,desktop
305788,2022-11-01,courseslanding_start_now.click,NULL,desktop
305841,2022-11-01,courseslanding_start_now.click,NULL,desktop
305842,2023-01-05,checkout_monthly_completepayment.click.fail,"year field is required",desktop
305866,2022-11-28,checkout_annual_completepayment.click.success,NULL,desktop
305895,2022-12-21,courseslanding_start_now.click,NULL,desktop
305940,2022-11-29,checkout_annual_completepayment.click.fail,"number field is required",desktop
305960,2022-12-21,courseslanding_start_now.click,NULL,mobile
305996,2022-10-14,courseslanding_start_now.click,NULL,mobile
306035,2022-11-25,checkout_monthly_completepayment.click.success,NULL,desktop
306127,2022-11-01,courseslanding_start_now.click,NULL,mobile
306292,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
306321,2022-11-27,checkout_annual_completepayment.click.success,NULL,desktop
306388,2022-11-01,courseslanding_start_now.click,NULL,mobile
306420,2022-11-01,courseslanding_start_now.click,NULL,desktop
306471,2022-11-16,courseslanding_start_now.click,NULL,desktop
306475,2022-11-01,courseslanding_start_now.click,NULL,desktop
306484,2023-01-07,courseslanding_start_now.click,NULL,mobile
306529,2022-11-11,courseslanding_start_now.click,NULL,mobile
306530,2022-11-01,courseslanding_start_now.click,NULL,mobile
306578,2022-11-01,courseslanding_start_now.click,NULL,mobile
306687,2022-12-22,courseslanding_start_now.click,NULL,mobile
306689,2022-11-01,courseslanding_start_now.click,NULL,desktop
306746,2022-11-01,courseslanding_start_now.click,NULL,desktop
306750,2022-11-01,checkout_annual_completepayment.click.fail,"number field is required",mobile
306766,2022-11-01,courseslanding_start_now.click,NULL,desktop
306898,2022-11-01,courseslanding_start_now.click,NULL,mobile
306943,2022-11-01,courseslanding_start_now.click,NULL,desktop
306978,2022-11-28,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
306988,2022-11-06,courseslanding_start_now.click,NULL,desktop
307003,2022-11-18,checkout_annual_completepayment.click.fail,"Your card number is incorrect.",desktop
307065,2023-01-17,courseslanding_start_now.click,NULL,desktop
307066,2022-11-01,courseslanding_start_now.click,NULL,desktop
307125,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
307139,2022-11-01,courseslanding_start_now.click,NULL,desktop
307234,2022-12-01,checkout_annual_completepayment.click.success,NULL,mobile
307271,2022-12-16,courseslanding_start_now.click,NULL,desktop
307341,2022-11-02,courseslanding_start_now.click,NULL,mobile
307395,2022-11-01,checkout_annual_completepayment.click.fail,"number field is required",mobile
307408,2022-11-01,courseslanding_start_now.click,NULL,desktop
307460,2022-11-01,checkout_annual_completepayment.click.fail,"number field is required",mobile
307501,2022-11-17,checkout_coins_completepayment.click.fail,"number field is required",desktop
307531,2022-11-01,courseslanding_start_now.click,NULL,mobile
307546,2023-01-19,checkout_annual_completepayment.click.success,NULL,desktop
307577,2022-11-01,checkout_annual_completepayment.click.fail,"number field is required",mobile
307583,2022-11-28,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
307600,2022-11-02,courseslanding_start_now.click,NULL,desktop
307608,2022-11-01,courseslanding_start_now.click,NULL,mobile
307614,2022-11-01,courseslanding_start_now.click,NULL,desktop
307670,2022-11-01,courseslanding_start_now.click,NULL,desktop
307707,2022-11-01,courseslanding_start_now.click,NULL,mobile
307712,2022-11-01,courseslanding_start_now.click,NULL,desktop
307741,2022-12-01,checkout_annual_completepayment.click.success,NULL,desktop
307800,2022-11-01,courseslanding_start_now.click,NULL,mobile
307815,2022-11-01,courseslanding_start_now.click,NULL,desktop
307860,2022-12-16,courseslanding_start_now.click,NULL,mobile
307886,2023-01-05,checkout_monthly_completepayment.click.success,NULL,desktop
307902,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
307916,2022-11-01,courseslanding_start_now.click,NULL,mobile
307920,2022-10-20,courseslanding_start_now.click,NULL,desktop
307950,2022-11-01,courseslanding_start_now.click,NULL,desktop
307959,2022-11-04,courseslanding_start_now.click,NULL,desktop
307992,2022-12-29,courseslanding_start_now.click,NULL,mobile
307995,2022-11-08,courseslanding_start_now.click,NULL,mobile
308004,2022-12-01,checkout_annual_completepayment.click.success,NULL,desktop
308007,2022-11-01,courseslanding_start_now.click,NULL,desktop
308025,2022-11-01,courseslanding_start_now.click,NULL,desktop
308050,2022-11-01,checkout_annual_completepayment.click.fail,"number field is required",desktop
308055,2022-11-28,checkout_annual_completepayment.click.success,NULL,desktop
308072,2023-01-13,courseslanding_start_now.click,NULL,mobile
308076,2022-11-01,courseslanding_start_now.click,NULL,mobile
308106,2022-11-01,checkout_annual_completepayment.click.fail,"number field is required",mobile
308140,2022-11-01,courseslanding_start_now.click,NULL,desktop
308168,2022-11-01,courseslanding_start_now.click,NULL,desktop
308189,2022-11-21,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
308219,2022-11-01,courseslanding_start_now.click,NULL,mobile
308266,2022-11-01,courseslanding_start_now.click,NULL,desktop
308287,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
308381,2022-11-13,checkout_annual_completepayment.click.fail,"year field is required",desktop
308398,2022-11-05,courseslanding_start_now.click,NULL,mobile
308467,2022-11-27,checkout_annual_completepayment.click.success,NULL,desktop
308487,2022-11-01,checkout_annual_completepayment.click.fail,"number field is required",desktop
308523,2022-12-16,courseslanding_start_now.click,NULL,mobile
308538,2022-11-01,courseslanding_start_now.click,NULL,mobile
308635,2022-11-26,checkout_monthly_completepayment.click.fail,"year field is required",mobile
308639,2023-01-25,courseslanding_start_now.click,NULL,desktop
308705,2022-11-01,courseslanding_start_now.click,NULL,mobile
308723,2022-11-01,courseslanding_start_now.click,NULL,mobile
308736,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
308747,2022-11-01,courseslanding_start_now.click,NULL,desktop
308767,2023-01-25,checkout_coins_completepayment.click.fail,"zip field is required",desktop
308800,2022-11-05,courseslanding_start_now.click,NULL,mobile
308822,2022-11-02,courseslanding_start_now.click,NULL,desktop
308825,2022-11-08,courseslanding_start_now.click,NULL,desktop
308846,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
308905,2022-11-28,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
308909,2022-11-03,courseslanding_start_now.click,NULL,desktop
308952,2022-11-28,checkout_annual_completepayment.click.success,NULL,desktop
308963,2023-01-10,checkout_annual_completepayment.click.success,NULL,desktop
308966,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",mobile
308976,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
308984,2022-10-30,courseslanding_start_now.click,NULL,mobile
309023,2022-12-01,checkout_annual_completepayment.click.success,NULL,mobile
309055,2023-01-15,courseslanding_start_now.click,NULL,desktop
309077,2023-01-30,courseslanding_start_now.click,NULL,mobile
309089,2022-11-30,checkout_annual_completepayment.click.success,NULL,desktop
309120,2022-11-02,courseslanding_start_now.click,NULL,mobile
309151,2022-11-02,courseslanding_start_now.click,NULL,mobile
309162,2022-11-02,courseslanding_start_now.click,NULL,desktop
309205,2022-11-21,checkout_annual_completepayment.click.success,NULL,desktop
309249,2022-11-03,courseslanding_start_now.click,NULL,desktop
309269,2022-11-02,courseslanding_start_now.click,NULL,desktop
309431,2022-11-30,checkout_annual_completepayment.click.fail,"number field is required",desktop
309438,2022-11-08,courseslanding_start_now.click,NULL,mobile
309466,2022-11-02,courseslanding_start_now.click,NULL,desktop
309492,2022-11-01,courseslanding_start_now.click,NULL,desktop
309496,2022-11-02,courseslanding_start_now.click,NULL,mobile
309553,2022-11-22,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
309637,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
309640,2022-11-02,courseslanding_start_now.click,NULL,mobile
309735,2022-12-21,courseslanding_start_now.click,NULL,desktop
309838,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
309875,2022-11-02,courseslanding_start_now.click,NULL,mobile
309902,2022-11-02,courseslanding_start_now.click,NULL,desktop
309952,2022-11-03,courseslanding_start_now.click,NULL,desktop
309995,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
310001,2022-11-02,courseslanding_start_now.click,NULL,mobile
310004,2022-12-21,courseslanding_start_now.click,NULL,desktop
310036,2022-11-02,courseslanding_start_now.click,NULL,desktop
310058,2022-11-02,courseslanding_start_now.click,NULL,mobile
310091,2022-11-02,courseslanding_start_now.click,NULL,mobile
310120,2023-01-11,courseslanding_start_now.click,NULL,mobile
310135,2023-01-03,courseslanding_start_now.click,NULL,mobile
310240,2022-11-04,courseslanding_start_now.click,NULL,mobile
310260,2022-11-26,checkout_annual_completepayment.click.fail,"month field is required",desktop
310294,2022-11-03,courseslanding_start_now.click,NULL,mobile
310357,2023-01-17,checkout_annual_completepayment.click.fail,"year field is required",desktop
310383,2022-11-27,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
310460,2022-11-06,courseslanding_start_now.click,NULL,desktop
310560,2022-11-02,courseslanding_start_now.click,NULL,desktop
310572,2022-11-02,courseslanding_start_now.click,NULL,desktop
310593,2022-11-02,courseslanding_start_now.click,NULL,desktop
310603,2022-12-13,courseslanding_start_now.click,NULL,mobile
310665,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
310706,2022-11-02,courseslanding_start_now.click,NULL,desktop
310728,2022-12-17,checkout_monthly_completepayment.click.success,NULL,desktop
310737,2022-11-02,courseslanding_start_now.click,NULL,mobile
310741,2023-01-21,checkout_annual_completepayment.click.fail,"number field is required",mobile
310744,2022-11-26,checkout_annual_completepayment.click.success,NULL,desktop
310748,2022-11-03,courseslanding_start_now.click,NULL,mobile
310848,2022-11-02,courseslanding_start_now.click,NULL,desktop
310999,2022-11-02,courseslanding_start_now.click,NULL,mobile
311027,2022-11-22,checkout_annual_completepayment.click.fail,"year field is required",desktop
311155,2022-11-06,courseslanding_start_now.click,NULL,mobile
311168,2022-11-02,courseslanding_start_now.click,NULL,mobile
311170,2022-11-28,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",mobile
311172,2022-11-08,courseslanding_start_now.click,NULL,mobile
311189,2022-11-02,courseslanding_start_now.click,NULL,desktop
311280,2022-11-02,courseslanding_start_now.click,NULL,mobile
311313,2022-11-02,courseslanding_start_now.click,NULL,desktop
311320,2022-11-28,checkout_annual_completepayment.click.success,NULL,desktop
311331,2022-11-03,courseslanding_start_now.click,NULL,mobile
311451,2022-11-02,courseslanding_start_now.click,NULL,mobile
311499,2022-11-16,courseslanding_start_now.click,NULL,mobile
311516,2022-11-02,courseslanding_start_now.click,NULL,mobile
311560,2022-11-02,courseslanding_start_now.click,NULL,desktop
311624,2022-11-02,courseslanding_start_now.click,NULL,desktop
311631,2022-12-24,checkout_monthly_completepayment.click.fail,"year field is required",desktop
311668,2022-11-02,courseslanding_start_now.click,NULL,mobile
311754,2022-11-29,checkout_annual_completepayment.click.fail,"number field is required",mobile
311756,2022-10-20,courseslanding_start_now.click,NULL,mobile
311800,2022-12-12,checkout_monthly_completepayment.click.fail,"year field is required",desktop
311810,2022-08-23,courseslanding_start_now.click,NULL,desktop
311821,2022-11-02,courseslanding_start_now.click,NULL,mobile
311864,2022-11-02,courseslanding_start_now.click,NULL,desktop
311888,2022-11-02,courseslanding_start_now.click,NULL,desktop
311889,2022-11-27,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
311890,2022-11-02,courseslanding_start_now.click,NULL,desktop
311904,2022-11-03,courseslanding_start_now.click,NULL,mobile
311905,2023-01-22,checkout_annual_completepayment.click.success,NULL,desktop
311915,2022-11-02,courseslanding_start_now.click,NULL,mobile
311921,2023-01-05,courseslanding_start_now.click,NULL,mobile
311992,2022-11-06,courseslanding_start_now.click,NULL,mobile
312101,2022-11-02,courseslanding_start_now.click,NULL,mobile
312138,2022-11-02,courseslanding_start_now.click,NULL,desktop
312147,2022-12-16,courseslanding_start_now.click,NULL,mobile
312160,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
312180,2022-12-22,checkout_monthly_completepayment.click.fail,"year field is required",desktop
312189,2022-11-02,courseslanding_start_now.click,NULL,mobile
312213,2022-11-04,checkout_annual_completepayment.click.success,NULL,desktop
312233,2022-11-12,checkout_annual_completepayment.click.fail,"number field is required",desktop
312248,2022-11-02,courseslanding_start_now.click,NULL,mobile
312267,2022-11-22,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
312347,2023-01-09,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
312359,2022-11-06,checkout_annual_completepayment.click.fail,"year field is required",desktop
312400,2022-11-02,courseslanding_start_now.click,NULL,mobile
312416,2022-11-23,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
312448,2022-11-09,checkout_annual_completepayment.click.success,NULL,desktop
312454,2023-01-10,checkout_monthly_completepayment.click.success,NULL,desktop
312457,2022-11-28,checkout_annual_completepayment.click.success,NULL,mobile
312464,2022-12-08,courseslanding_start_now.click,NULL,mobile
312475,2022-11-21,checkout_coins_completepayment.click.fail,"number field is required",desktop
312545,2022-11-02,courseslanding_start_now.click,NULL,mobile
312587,2022-12-12,courseslanding_start_now.click,NULL,mobile
312627,2022-11-05,courseslanding_start_now.click,NULL,desktop
312663,2022-12-15,courseslanding_start_now.click,NULL,desktop
312768,2022-12-16,courseslanding_start_now.click,NULL,desktop
312787,2022-11-02,courseslanding_start_now.click,NULL,desktop
312849,2022-11-28,checkout_annual_completepayment.click.fail,"Your card is not supported.",desktop
312858,2022-12-02,checkout_annual_completepayment.click.success,NULL,desktop
312898,2022-11-03,courseslanding_start_now.click,NULL,desktop
312912,2022-10-28,courseslanding_start_now.click,NULL,mobile
312922,2022-11-08,courseslanding_start_now.click,NULL,mobile
312927,2022-11-02,courseslanding_start_now.click,NULL,desktop
312938,2022-11-02,courseslanding_start_now.click,NULL,desktop
313012,2022-11-29,checkout_annual_completepayment.click.fail,"year field is required",desktop
313015,2022-11-03,courseslanding_start_now.click,NULL,desktop
313027,2022-11-02,courseslanding_start_now.click,NULL,desktop
313031,2022-12-16,courseslanding_start_now.click,NULL,desktop
313035,2022-11-02,courseslanding_start_now.click,NULL,desktop
313125,2022-11-02,courseslanding_start_now.click,NULL,desktop
313196,2022-11-02,courseslanding_start_now.click,NULL,desktop
313226,2022-11-03,courseslanding_start_now.click,NULL,desktop
313239,2022-11-02,courseslanding_start_now.click,NULL,desktop
313292,2022-11-08,courseslanding_start_now.click,NULL,desktop
313307,2022-11-03,courseslanding_start_now.click,NULL,desktop
313391,2022-11-27,checkout_annual_completepayment.click.success,NULL,desktop
313403,2022-11-02,courseslanding_start_now.click,NULL,desktop
313414,2022-11-09,courseslanding_start_now.click,NULL,desktop
313449,2022-11-02,courseslanding_start_now.click,NULL,desktop
313452,2022-11-23,checkout_monthly_completepayment.click.success,NULL,desktop
313474,2022-11-02,courseslanding_start_now.click,NULL,desktop
313493,2022-11-26,checkout_annual_completepayment.click.success,NULL,desktop
313496,2022-11-02,courseslanding_start_now.click,NULL,desktop
313497,2022-11-02,courseslanding_start_now.click,NULL,desktop
313520,2022-11-02,courseslanding_start_now.click,NULL,desktop
313560,2022-11-02,courseslanding_start_now.click,NULL,mobile
313576,2022-11-02,courseslanding_start_now.click,NULL,mobile
313628,2022-11-02,courseslanding_start_now.click,NULL,desktop
313638,2022-11-27,checkout_annual_completepayment.click.success,NULL,desktop
313716,2022-11-26,checkout_annual_completepayment.click.success,NULL,desktop
313717,2022-11-02,courseslanding_start_now.click,NULL,desktop
313842,2022-12-15,courseslanding_start_now.click,NULL,mobile
313864,2022-09-02,courseslanding_start_now.click,NULL,desktop
313884,2022-12-12,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
313900,2022-12-02,checkout_annual_completepayment.click.success,NULL,mobile
313911,2022-11-09,courseslanding_start_now.click,NULL,desktop
313923,2022-11-04,courseslanding_start_now.click,NULL,mobile
313926,2022-11-02,courseslanding_start_now.click,NULL,mobile
313954,2022-11-06,courseslanding_start_now.click,NULL,mobile
313965,2022-12-15,courseslanding_start_now.click,NULL,mobile
314007,2022-11-02,courseslanding_start_now.click,NULL,mobile
314063,2023-01-07,courseslanding_start_now.click,NULL,mobile
314089,2022-11-02,courseslanding_start_now.click,NULL,desktop
314119,2022-11-03,checkout_coins_completepayment.click.fail,"number field is required",desktop
314153,2023-01-18,courseslanding_start_now.click,NULL,desktop
314166,2022-11-02,courseslanding_start_now.click,NULL,desktop
314217,2022-11-27,checkout_annual_completepayment.click.fail,"Your card is not supported.",mobile
314248,2022-11-02,courseslanding_start_now.click,NULL,desktop
314264,2022-11-02,courseslanding_start_now.click,NULL,desktop
314270,2022-11-02,courseslanding_start_now.click,NULL,desktop
314271,2022-11-02,courseslanding_start_now.click,NULL,mobile
314313,2022-11-02,courseslanding_start_now.click,NULL,desktop
314320,2022-11-02,courseslanding_start_now.click,NULL,desktop
314363,2022-11-05,courseslanding_start_now.click,NULL,mobile
314405,2022-11-10,courseslanding_start_now.click,NULL,desktop
314418,2022-11-02,courseslanding_start_now.click,NULL,desktop
314484,2022-11-14,courseslanding_start_now.click,NULL,mobile
314541,2022-11-02,courseslanding_start_now.click,NULL,desktop
314554,2022-11-25,checkout_annual_completepayment.click.success,NULL,desktop
314599,2022-11-04,courseslanding_start_now.click,NULL,desktop
314681,2022-11-02,courseslanding_start_now.click,NULL,desktop
314702,2022-11-02,courseslanding_start_now.click,NULL,desktop
314721,2022-11-02,courseslanding_start_now.click,NULL,desktop
314728,2023-01-02,checkout_monthly_completepayment.click.success,NULL,desktop
314733,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
314756,2022-11-02,courseslanding_start_now.click,NULL,mobile
314843,2022-11-02,courseslanding_start_now.click,NULL,mobile
314864,2022-11-08,courseslanding_start_now.click,NULL,desktop
314877,2022-11-02,courseslanding_start_now.click,NULL,desktop
314878,2022-11-02,courseslanding_start_now.click,NULL,mobile
314918,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
315003,2022-11-02,courseslanding_start_now.click,NULL,desktop
315056,2022-11-14,courseslanding_start_now.click,NULL,mobile
315072,2022-11-02,courseslanding_start_now.click,NULL,desktop
315103,2022-11-02,courseslanding_start_now.click,NULL,desktop
315137,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
315152,2022-11-02,courseslanding_start_now.click,NULL,desktop
315208,2022-12-16,courseslanding_start_now.click,NULL,desktop
315251,2022-11-28,checkout_annual_completepayment.click.fail,"number field is required",desktop
315256,2022-11-16,courseslanding_start_now.click,NULL,mobile
315264,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
315265,2022-11-16,courseslanding_start_now.click,NULL,desktop
315268,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",mobile
315280,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
315296,2022-12-14,checkout_monthly_completepayment.click.success,NULL,desktop
315305,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
315313,2022-11-02,courseslanding_start_now.click,NULL,mobile
315326,2022-12-18,courseslanding_start_now.click,NULL,mobile
315374,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
315404,2022-12-02,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
315422,2022-11-02,courseslanding_start_now.click,NULL,mobile
315481,2022-11-02,courseslanding_start_now.click,NULL,mobile
315492,2022-11-02,courseslanding_start_now.click,NULL,desktop
315517,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
315520,2022-11-02,courseslanding_start_now.click,NULL,mobile
315548,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
315567,2022-11-02,courseslanding_start_now.click,NULL,desktop
315584,2022-11-21,checkout_annual_completepayment.click.fail,"year field is required",desktop
315609,2022-11-02,courseslanding_start_now.click,NULL,mobile
315620,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
315683,2022-11-02,courseslanding_start_now.click,NULL,desktop
315711,2022-11-26,checkout_annual_completepayment.click.fail,"number field is required",mobile
315718,2022-11-02,courseslanding_start_now.click,NULL,mobile
315763,2022-11-02,courseslanding_start_now.click,NULL,desktop
315859,2022-11-02,courseslanding_start_now.click,NULL,mobile
315865,2022-11-25,checkout_annual_completepayment.click.fail,"number field is required",desktop
315883,2023-01-07,courseslanding_start_now.click,NULL,desktop
315900,2022-11-02,courseslanding_start_now.click,NULL,desktop
315919,2022-11-02,courseslanding_start_now.click,NULL,desktop
316003,2022-11-25,checkout_annual_completepayment.click.success,NULL,desktop
316004,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
316053,2022-11-28,checkout_annual_completepayment.click.success,NULL,desktop
316102,2022-11-02,courseslanding_start_now.click,NULL,desktop
316114,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
316173,2022-11-02,courseslanding_start_now.click,NULL,mobile
316203,2022-11-23,checkout_annual_completepayment.click.fail,"number field is required",desktop
316219,2022-12-10,courseslanding_start_now.click,NULL,desktop
316234,2022-12-10,courseslanding_start_now.click,NULL,mobile
316241,2022-11-02,courseslanding_start_now.click,NULL,desktop
316257,2022-11-02,courseslanding_start_now.click,NULL,desktop
316270,2022-11-15,checkout_annual_completepayment.click.fail,"number field is required",desktop
316287,2023-01-26,checkout_annual_completepayment.click.fail,"number field is required",desktop
316320,2022-11-09,courseslanding_start_now.click,NULL,desktop
316375,2022-11-21,checkout_annual_completepayment.click.fail,"number field is required",desktop
316501,2022-11-26,checkout_annual_completepayment.click.success,NULL,desktop
316518,2022-12-02,checkout_annual_completepayment.click.fail,"Your card is not supported.",desktop
316544,2022-11-02,checkout_business_completepayment.click.success,NULL,desktop
316617,2022-11-02,courseslanding_start_now.click,NULL,desktop
316679,2022-11-02,courseslanding_start_now.click,NULL,mobile
316690,2022-11-16,courseslanding_start_now.click,NULL,desktop
316823,2023-01-19,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
316833,2023-01-31,checkout_annual_completepayment.click.success,NULL,desktop
316834,2022-11-02,courseslanding_start_now.click,NULL,desktop
316873,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
316950,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
316955,2022-11-02,courseslanding_start_now.click,NULL,desktop
316976,2022-11-29,checkout_annual_completepayment.click.fail,"Your card is not supported.",desktop
316982,2022-11-02,courseslanding_start_now.click,NULL,mobile
317008,2022-11-21,checkout_annual_completepayment.click.fail,"number field is required",desktop
317030,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
317035,2022-11-02,courseslanding_start_now.click,NULL,desktop
317057,2022-11-02,courseslanding_start_now.click,NULL,desktop
317062,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
317089,2022-11-14,courseslanding_start_now.click,NULL,desktop
317115,2022-11-28,checkout_annual_completepayment.click.success,NULL,desktop
317119,2022-11-02,courseslanding_start_now.click,NULL,mobile
317161,2022-11-25,checkout_annual_completepayment.click.success,NULL,desktop
317178,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
317198,2022-11-02,courseslanding_start_now.click,NULL,desktop
317216,2022-11-02,courseslanding_start_now.click,NULL,mobile
317248,2022-11-14,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
317252,2022-11-21,checkout_annual_completepayment.click.fail,"number field is required",desktop
317276,2022-11-02,courseslanding_start_now.click,NULL,mobile
317368,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",mobile
317513,2022-11-02,courseslanding_start_now.click,NULL,mobile
317556,2022-11-13,courseslanding_start_now.click,NULL,mobile
317585,2022-12-23,courseslanding_start_now.click,NULL,mobile
317649,2022-11-02,courseslanding_start_now.click,NULL,mobile
317678,2022-11-07,courseslanding_start_now.click,NULL,mobile
317697,2022-11-02,courseslanding_start_now.click,NULL,desktop
317716,2022-11-02,courseslanding_start_now.click,NULL,desktop
317731,2023-01-11,courseslanding_start_now.click,NULL,desktop
317755,2022-11-03,courseslanding_start_now.click,NULL,mobile
317866,2022-11-11,courseslanding_start_now.click,NULL,mobile
317877,2022-11-02,courseslanding_start_now.click,NULL,mobile
317880,2023-01-31,courseslanding_start_now.click,NULL,desktop
317881,2022-11-02,courseslanding_start_now.click,NULL,desktop
317902,2022-11-02,courseslanding_start_now.click,NULL,mobile
317921,2022-11-05,courseslanding_start_now.click,NULL,desktop
317968,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
317984,2022-11-02,courseslanding_start_now.click,NULL,mobile
317989,2022-10-08,courseslanding_start_now.click,NULL,mobile
317996,2022-11-02,courseslanding_start_now.click,NULL,mobile
318007,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
318040,2022-11-02,checkout_annual_completepayment.click.fail,"year field is required",mobile
318194,2022-10-13,courseslanding_start_now.click,NULL,desktop
318200,2023-01-17,checkout_annual_completepayment.click.fail,"year field is required",desktop
318257,2022-11-26,checkout_annual_completepayment.click.success,NULL,desktop
